proof,name,type
Ikaw ang maswerteng na pili Zu05UB1o18E= na makakuha ng libreng Slot game bonus at libreng 3000 bonus. I claim ito upang makapaglaro at manalo. ti4yougame.com/Masuwerteng-Bonus,False,claiming
Ikaw ang maswerteng na pili Zu05UB1o18E= na makakuha ng libreng Slot game bonus at libreng 3000 bonus. I claim ito upang makapaglaro at manalo. ti4yougame.com/Masuwerteng-Bonus,False,claiming
,False,money
,False,email
,False,others
"WELCOME BONUS: 202 GET 202, 1002 GET 1002, 5000 GET 5000. *24/7 Immediate Cash In/Out More http://t-t.ink/0ealw",False,money
,False,loan/bank
"WE1C0ME B0NUS: 200 GET 200, 500 GET 500, 5000 GET 5000  #24/7 Immediate Cash In/Out.# More https://dpurl.org/rLRG1",False,money
"You can make money with your mobile phone. Earn 1000-8000 pesos a day. Monthly income of 50,000 pesos! Add greetings from! whatsapp:https://wa.me/639950437893",False,passive income
"GOOD DAY! MA'AM/SIR YOU HAD WON!!! (PHP650,000.00) FROM:Villar foundation PLZ'TEXT YOUR/NAME/ADD/AGE/WORK/CALL ME NOW!I'm ATTY.ALEX F. GONZALES (DTI'NCR#1843/s2021).",False,others
,False,others
The'Big.gest'PH'On.line'G.ames'with'24H'C.ash'In/Out http://phonline.quest/sUr SlGN'UP and GET'10k'F.REE'8k'Bo.n.u.s! W.i.n'Big'C.ash'Now,False,others
Sir/Mam.Congratulations you have been selected to work  part-time . Daily salary of 4500+. detail:  b.link/3aquva,False,others
"po, I am a part-time manager working in my free time. Earn 6000P easily every day. Click on WS for consultation: https://bit.ly/3P19XuU",False,work
"hi, looking for filipino, just OFFICE-BASED english teachers. you may apply on weekdays 1pm-8pm. details https://ioiokorea.com",False,others
Nasa Pilipinas na ang W.PLUS! SUMALI PARA MANALO NG INSTANTLY 5500 BONUS AT 3% CASH BACK! sa bawat Deposito! Djx05bTzFrg=7in3plus.com/Sw3rt3,False,not specified
Ang pinakamainit na online slot machine ay naghihintay para sa iyo na manalo ng malaki http://fdsv05.contact,False,casino/gambling
"dumating na ang gift bag ng mybitglobal, magbukas ng account ay may libreng 10 http://casjp3.com",False,not specified
,False,products
,False,free
,False,money
Unknown caller.,False,not specified
Unknown caller.,False,not specified
Unknown caller.,False,not specified
Unknown caller.,False,not specified
Unknown caller.,False,not specified
Unknown caller.,False,not specified
Unknown caller.,False,online shopping
Unknown caller.,False,online shopping
Deleted na ang message nasa blocked list ko lang tong mga numbers. ,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
,False,not specified
"Happy Weekend! Relax while enjoying playing accasino12.com/login Register now get FREE 60p, Easy WIN here, invite the tropa and family to play.",False,raffle/play
"[name], Nakakuha ka ng libreng 600p! pindutin para kunin http://ag63xi.com",False,not specified
,False,money
,False,money
Nakakabaliw na kita ang handog namin sa inyo 90%. Lahat ay pwede kumita. Sumali na agad para maging ahente!  http://fdsv04.contact=,False,others
"Lahat ginagamit ako para kumita ng ¤1 milyon, wag ka magpahuli http://gjgtjl.com",False,raffle/play
"Gumawa at may ¤10, nasa kamay ang phone, puwede kumita anytime http://bitglobalgood.com",False,raffle/play
"Greetings,
I am writing to express my interest on working with you, i have a proposal that might interest you, i would like an opportunity to further discuss in detail. kindly contact me by email : alfredoayub@hotmail.com, I await your urgent response.

",False,work
"SOLAR 3 WAY LIGHTS
SOBRA GANDA AT FORMAL ILAGAY SA WALL

CLICK HERE FOR PICTURE AND PRICE --->  https://s.lazada.com.ph/s.fz8pd

BUY 1 TAKE 1 TODAY ONLY !!!",False,online shopping
,False,
,False,claiming
"4 PCS SOLAR LIGHTS FOR ONLY 1,499 ! CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UXHEg BUY 2 TAKE 2 TODAY ONLY !",False,products
,False,rewards
,False,products
Baka ikaw na ang susunod na magiging MILYONARYO. Pag sumali ka sa casino link chuchunes,False,casino/gambling
,False,casino/gambling
,False,products
,False,email
,False,casino/gambling
,False,products
,False,raffle/play
,False,email
,False,email
,False,others
ikaw daw maghahandle ng charity,False,email
,False,not specified
,False,others
,False,work
,False,work
,False,work
,False,email
,False,claiming
,False,others
,False,claiming
,False,deposit scam
,False,money
,False,claiming
,False,deposit scam
"Magrehistro upang makuha ang iyong premyo pagkatapos basahin, ito na ang iyong huling pagkakataon! !  http://fdsv02.org",False,claiming
,False,raffle
,False,claiming
,False,money
,False,rewards
,False,loan/bank
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,money
,False,casino/gambling
,False,rewards
,False,work
,False,casino/gambling
,False,others
,False,others
,False,others
Screenshot,False,platform
,False,others
,False,products
,False,claiming
Screenshot,False,not specified
Screenshot,False,others
Screenshot,False,others
Screenshot,False,products
Screenshot,False,others
,False,products
,False,products
,False,not specified
,False,others
,False,others
,False,products
,False,products
,False,others
,False,others
,False,not specified
,False,others
,False,products
,False,products
,False,casino/gambling
,False,loan/bank
Screenshot,False,others
Screenshot,False,money
Screenshot,False,money
Screenshot,False,others
Makakatanggap ka ng hanggang 5000 cash! Pumunta lang sa website na ito: good122.com at maglaro 0n|ine Sl0t.,False,raffle/play
Screenshot,False,others
"Happy Weekend! Mag relax habang nag eenjoy maglaro ng bit.ly/JBGaming-PH Register now get FREE 60p, Easy WlN dito, Ayain na ang tropa at pamilya na mag laro!",False,raffle/play
Screenshot,False,online games
Screenshot,False,money
Screenshot,False,money
Screenshot,False,casino/gambling
Screenshot,False,others
Screenshot,False,others
Screenshot,False,products
Screenshot,False,others
Screenshot,False,others
Screenshot,False,others
Screenshot,False,not specified
Screenshot,False,job offer
Screenshot,False,others
Screenshot,False,others
Screenshot,False,others
Screenshot,False,others
Screenshot,False,not specified
Screenshot,False,not specified
Screenshot,False,work
Screenshot,False,others
Screenshot,False,work
Screenshot,False,work
Screenshot,False,others
Screenshot,False,not specified
Screenshot,False,others
Screenshot,False,others
,False,job offer
,False,others
"Sincerely inviting you, magrehistro at may 600p http://aq63xi.com",False,not specified
"Limited time evet, bigyan ka ng 600p para gamitin, isang pindot para kunin http://vuh951u4.com",False,not specified
"C******** P.,sa mybitglobal magbukas ng account at may pera! Magandang oportunidad, kunin http://lfhh5x.com",False,raffle/play
"Dear , 
Watch our se.xy deaIer tonight! 
Enter exclusive VIP code: GANDA sa log-in 
luckyphil.com/login",False,claiming
"congrats ikaw ang 1000th user, bigyan kita 10 http://931ccx.com",False,claiming
,False,claiming
,False,claiming
,False,casino/gambling
,False,others
,False,claiming
,False,money
,False,casino/gambling
,False,money
,False,gcash
,False,not specified
,False,email
,False,not specified
,False,not specified
,False,online games
,False,products
,False,
Ang pinakamahusay na web platform! 100% First Deposit Bonus Mag-sign Up Ngayon  http://fdsv04.contact,False,platform
"4 PCS SOLAR LIGHTS FOR ONLY 1,499 !

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UXHEg

BUY 2 TAKE 2 TODAY ONLY !

YES ! APAT NA PIRASONG SOLAR SA NAPAKAMURANG HALAGA !
Pinaka mura na Solar sa Market !
BILI NA !

TIPID SA KURYENTE !!

PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES.",False,products
"LAZADA BIG SALE START TODAY!
FLASK STAINLESS SET BAGSAK PRESYO NGAYON !

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UPAbW

HURRY BUY NOW !
ENJOY SHOPPING !",False,others
,False,online games
,False,money
,False,products
,False,raffle
,False,online games
"Mag-claim ng 5500 na bonus at 3% cash rebate ngayon(NAME). ,upang manalo ng milyun-milyong bonus sa W.P5US! QDUEjjqB351953kc= w3nn3gpl5s.com/M5lyon",True,claiming
"Sana yumaman ka, pindutin para magrehistro at makakuha ng libreng 600p http://u3mwdy.com",False,money
"2022 Best On|ine CAS1N0 & S|ot 
Ranking:  NO.1  
Free B0NUS & Daily sa|ary http://pbplat.com",False,casino/gambling
"al,Kaibigan, Idowanload ako at may 600p, wag aalis ng walang hawak http://0gom5p.com",True,others
"Arnie B.,Mabuting kaibigan, bigyan blessing, bigyan ng 10 http://931ccx.com",True,others
"Rizza May,Pagkatapos gamitin ang mybitgloba, bawat buwan kumikita ako ng isang milyon http://931ccx.com",True,not specified
best online casino,False,casino/gambling
,False,others
,False,others
,False,casino/gambling
,False,others
,False,others
,False,others
"Ang pinakamainit na gaming platform ng 2022! Lodi, hanggang 100% cash back sa iyong unang deposito, i-download ang:  http://fdsv09.co",False,platform
"2022 Best On|ine CAS1N0 & S|ot
Ranking: NO.1
Free B0NUS & Daily Sa|ary
http://pbplat.com",False,casino/gambling
Sign up and Join raffles to get iPhone CLICK enjoy up to 5M Jackpot 66790.net,False,raffle
Nasa Pilipinas na ang W.PLUS! SUMALI PARA MANLO NG INSTANTLY 5500 BONUS AT 3% CASH BACK! sa bawat Deposito! J6cw9fig+cQ-=7in3plus.com/Sw3rt3,False,money
Makakatanggap ka ng hanggang 5000 cash! Pumunta lang sa website na ito: good122.com at maglaro 0n|ine Sl0t.,False,money
BEST ONL1NE CAS|NO pinaka trusted platform sa Pinas and meron daily bonus and bilis mg cash in/out 24/7. http://Pdplay1.com,False,casino/gambling
0kada On|ine CAS|NO pinaka trusted platform sa Pinas and meron daily bonus and bilis mg cash in/out 24/7.   http://Pbplay1.com,False,casino/gambling
"Iniimbita kita na maglaro at i-enjoy ang weekend only here at accasino12.com/login Register & get P60, Easy WIN lang dto. Isama na ang pamilya!",False,casino/gambling
Magdeposito araw-araw upang makakuha ng walang katapusang mga premyo sa mga bunos na laro. http://fdsv01.org,False,platform
"OLERRY PERREN L., Isang milyon cash draw ang nagaganap, isang pindot para kunin! http://6fsx6jka.com",True,not specified
Gusto mo bang kumita ng 5K o higit pa sa isang linggo lang? Paano Imessage kami upang malaman. --> m.me/ptjobsph,False,others
,False,others
"*[redacted] name ko*,Bigyan ka ng mabuting kaibigan ng ¤10 red envelope, pindutin para kunin http://55v1xv.com",False,claiming
"Congratulations!MA'AM/SIR
YOUR #.HAD WON!
Php450k
From:manny pacquiao, to claim
JUST TEXTS YOUR COMPLETE.
NAME
AGE
ADD
WORK
DTI:PER #1846 s21.",False,others
"EARN AT THE COMFORT OF YOUR OWN HOME

CLICK THE LINK IF INTERESTED ONLY :

m.me/JFF03venturesonlinehub

USING YOUR FB ACCOUNT/MUST HAVE ANDROID IOS /INTERNET/DATA.",False,work
https://drive.google.com/file/d/1elvL-AJmqi9x7fvLMxkw0s6pcXUFng_1/view?usp=sharing,False,platform
https://drive.google.com/file/d/1esG7BfEY6HhpeORp2oc3q5U8EB7b4blw/view?usp=sharing,False,products
https://drive.google.com/file/d/1eudVQ2whM5M97PNjP1As5SnEY_uKoXPt/view?usp=sharing,False,money
https://drive.google.com/file/d/1f08P4KEfFyjuAuyv3U1h5L0suaGDBp0Z/view?usp=sharing,False,claiming
https://drive.google.com/file/d/1f33hOxrSCwhe8GEMCJLoWmUu__Pi96l8/view?usp=sharing,False,rewards
https://drive.google.com/file/d/1fFKzleAG7kDhtnRmhbZgaYNwxDzpjVLI/view?usp=sharing,False,loan/bank
https://drive.google.com/file/d/1fMjl5oMOO56_7orfu5Wwotw8h2yuGCzY/view?usp=sharing,False,platform
https://drive.google.com/file/d/1fPKrmDzv4S6tcDMbVmwqWP88OgKrbLvJ/view?usp=sharing,False,rewards
https://drive.google.com/file/d/1fR-KFaSfrcOkQkqd7JyuKaKOx8htqjzE/view?usp=sharing,False,netflix
https://drive.google.com/file/d/1fReRjPz3FS9bDuJzk_TKpnfCmjlyc6Xl/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1fXTgg9JtWih_kVUmJaFvInWMCSuQMZJv/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1fb9cfwWbbdvVI2JCM5iMBV5R4pFk9P87/view?usp=sharing,False,loan/bank
https://drive.google.com/file/d/1fqjs_p4wmlbzcWWj6P65rvp8EAv0UFmv/view?usp=sharing,False,products
https://drive.google.com/file/d/1ftWMaYVd6jEWGNtw_lZDsreylWC_Mq8b/view?usp=sharing,False,loan/bank
https://drive.google.com/file/d/1ft_2mdLl2gn3HIPUb4IPcN18dPI0wpK-/view?usp=sharing,False,online shopping
https://drive.google.com/file/d/1fvqICQct9BtOoyGwbQezoRpPkpF_46sC/view?usp=sharing,False,money
https://drive.google.com/file/d/1fvxr_soaymBLSLn3ma57auR5Snlz1vE8/view?usp=sharing,False,money
https://drive.google.com/file/d/1g1KLLJ4a6tdxi8HvY6zQ-FJDdQsl7o-N/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1ht3IVLxmMshh85By-C-Oikapstguv8aH/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1hs6Pzprgm-XsGv4mrBs7Cw_T2-l4ts1Z/view?usp=sharing,False,online shopping
https://drive.google.com/file/d/1hkAg3CBGAAlYY_zju9-Ov5-T-_oz8ifu/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1haRsxcKX3fIx7IMIJOWs4zz3kAYmgiYp/view?usp=sharing,False,
https://drive.google.com/file/d/1h_dKTx2OSD82f2DWQQIr8lXymhmUNK60/view?usp=sharing,False,money
https://drive.google.com/file/d/1h_WBqCOHdJlfvg8uHgsfhcjQDAedQMLf/view?usp=sharing,False,online games
https://drive.google.com/file/d/1hSsZJ3CHkK7l9IbuPBR98j1K_3JsaI_T/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1hQugyvFgcE81nfhS_4kEnVsySNNTqUUF/view?usp=sharing,False,loan/bank
https://drive.google.com/file/d/1hGYjc-WR7k-6WI1aZMgMU50Lk16eVH1C/view?usp=sharing,False,products
https://drive.google.com/file/d/1hGT7xKTKGIgnZAbG0IJDW1WAszEdf4uK/view?usp=sharing,False,others
https://drive.google.com/file/d/1h6jG3d57DZc1ELO4tntCcaJeQ-XSgZoR/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1h4_E2-LHnyuPwW33n6KH8JKSYK_E-jZF/view?usp=sharing,False,others
https://drive.google.com/file/d/1h2DQk0bTkpP8k3zLCaXS2BKQLltax67S/view?usp=sharing,False,online games
https://drive.google.com/file/d/1gz420ipyor7SIRSVeXO9hHO0d-iSwx4m/view?usp=sharing,False,casino/gambling
https://drive.google.com/file/d/1gr23a4DZ23DpaTH8zJaCqBWXB3FpxWUC/view?usp=sharing,False,online shopping
https://drive.google.com/file/d/1gpPZoVNuGvDsirGAOSFhetp8Iq6B9Aab/view?usp=sharing,False,products
https://drive.google.com/file/d/1geB1CC8XlxOC5ghoCgvnd9q3dEXTcm8m/view?usp=sharing,False,money
https://drive.google.com/file/d/1geB1CC8XlxOC5ghoCgvnd9q3dEXTcm8m/view?usp=sharing,False,online games
https://drive.google.com/file/d/1gQZkhwhaya8npZZpP85qXIZ513_Y0xhn/view?usp=sharing,False,loan/bank
https://drive.google.com/file/d/1g8skaK0b8g9MDOSN45s7TD8m3IDPFL1Y/view?usp=sharing,False,online games
https://drive.google.com/file/d/1g5syqAX3XSokVJrvEYQVBE1hbI8L0b8V/view?usp=sharing,False,others
https://drive.google.com/file/d/1g3MZ37BFvsGUmjmpvRMP4pbmKqdMeEEG/view?usp=sharing,False,money
,False,online games
,False,online games
,False,casino/gambling
,False,claiming
,False,others
wa.me/639497666844,False,passive income
,False,free
wa.me/639273757262,False,others
,False,
https://bit.ly/3xBeDz7,False,job offer
,False,
,False,
,False,
,False,
cutt.ly/8FArpg6,False,work
,False,
https://bit.ly/3ECDV3u,False,work
https://bit.ly/3v4Brru,False,platform
,False,
,False,
,False,
,False,
https://bit.ly/3NmZ3ht,False,work
,False,
,False,
https://cutt.ly/GHDCfPU,False,work
https://d1.mk/Ocw7tBg,False,work
https://invol.co/clc31bs,False,products
http://rogbo8.com,False,platform
luckyphil.com/login,False,casino/gambling
http://mlhpgh24.com,False,lotto
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
http://clickmetertracking.com/LPBVerify,False,loan/bank
m.me/CJonlinevines,False,work
https://t.ly/stsH -compiled spam message screenshot,False,work
egamesph.com/promo,False,platform
https://t.hxfxph.com/YNQG4,False,others
https://cntr.click./dLC6KNm,False,passive income
www.jiliasia8.com,False,claiming
https://t.co/Ad47sgu7gW,False,money
https://bit.ly/3NU8CEj,False,work
https://t.ly/stsH -compiled spam message screenshot,False,work
https://t.ly/stsH -compiled spam message screenshot,False,work
https://t.ly/stsH -compiled spam message screenshot,False,work
